,content,id,lat,location,lon,time,user,user_id
1243,"Due to the current forecast for tomorrow’s storm warning, the following programs will be closed on Thursday, March… https://t.co/0PIo3CuBYY",971536613951049728,,NY,,2018-03-08 00:02:33,FranciscanHFC,40342712
1244,"Sellersville PA show tonight is getting rescheduled due to the storm...however, we're on our way to Manchester... https://t.co/NpVNgqMkow",971536387601240064,,Boston,,2018-03-08 00:01:39,ethanbrosh,71283479
1246,"RT @susantran: #66/365 Grateful for #NBC10BostonPuppy #Brady. Getting to snuggle him this morning brought me such joy, it powered me thru s…",971536308010209280,,"Other, not MA or NY",,2018-03-08 00:01:20,1986celtics,26917741
1250,What Is Thundersnow? We Answer Your Questions About the Storm https://t.co/YpNyPP12gm,971535804009996288,,Cambridge,,2018-03-07 23:59:20,BalelBauer,3078562100
1252,"#66/365 Grateful for #NBC10BostonPuppy #Brady. Getting to snuggle him this morning brought me such joy, it powered… https://t.co/s1H5a7ZoXs",971535772812763147,,Boston,,2018-03-07 23:59:13,susantran,17889737
1256,Tweeps....storm is going ALL NIGHT LONG. Patience. https://t.co/gBTs9bdjw1,971535227595128832,,Boston,,2018-03-07 23:57:03,PeteNBCBoston,28098358
1257,RT @boston_girl79: Good morning Twitter family! Have a wonderful day and stay safe in the storm! https://t.co/viIi8kAulY,971534683749126144,,"Other, not MA or NY",,2018-03-07 23:54:53,megangrayxox,1099756507
1261,Why does every Spring Break in Boston mean a winter storm?,971533871023054849,,Boston,,2018-03-07 23:51:39,FarihaO_,279277143
1265,"Crossing my finger and hoping this storm isn't as bad as everyone thinks
.
.
.
.
.
#nikon… https://t.co/wJoxcl0D8m",971533549349359617,-71.04314446,Boston,42.35274035,2018-03-07 23:50:23,King_James006,353148732
1266,Second major storm hits Northeast in a week... https://t.co/lwz3yeSFS9,971533509922836485,,"Other, not MA or NY",,2018-03-07 23:50:13,RedLights4FF,912799952476233729
1267,I want ice cream...but theres a snow storm outside...sigh.,971533315038687234,,Boston,,2018-03-07 23:49:27,marionpdaly,2652828374
1268,MBTA Advises Commuters To Allow Extra Time https://t.co/JbE1RogBs1 https://t.co/d0EXvxMqtG,971533133551153152,,Boston,,2018-03-07 23:48:43,Kiss108,19667589
1270,RT @7News: Road conditions are deteriorating in many areas as the nor'easter takes hold of the region. Track the storm here: https://t.co/S…,971532891418177536,,NY,,2018-03-07 23:47:46,SkyBoivin,3171716907
1272,Yo this is MLT cool kid hopin he don't die in this snow thunder storm yo,971532646944788480,,Boston,,2018-03-07 23:46:47,Milton3Landes,797962982043123712
1276,"I don’t know about this one, meteorologists. Seeing a whooooole ton of rain coming down here in Cambridge

(Yes, I’… https://t.co/HscVplVZDF",971531116615266304,,Cambridge,,2018-03-07 23:40:43,BretEditor,34161567
1277,@letsgomathias Surge pricing for mid storm food delivery?,971530853137502209,,Boston,,2018-03-07 23:39:40,galenw,15160411
1278,MBTA Advises Commuters To Allow Extra Time https://t.co/EryDZzVIQc https://t.co/jJrhuMktxZ,971530736892366848,,Boston,,2018-03-07 23:39:12,977RnB,815975843314991104
1279,"@DavidAPalomares After you dig out from tonight's storm, sure! But we will be watching Ed Harding closely at 11 to… https://t.co/asZCbd4SsX",971530733620776960,,Boston,,2018-03-07 23:39:11,universalhub,12705772
1280,"Was your vehicle damaged during the recent winter storm? We are offering up to $1,000 with our Storm Recovery... https://t.co/qxdTYPeuNC",971530553475457032,,Boston,,2018-03-07 23:38:28,CoastalNissanMA,128581978
1282,"In preparation of tonight’s storm, we’re dreaming of our favorite spring jewels ✨🌷check stories… https://t.co/RvcOitFQR7",971530370998067200,-71.06941,Boston,42.34188,2018-03-07 23:37:45,mflynnjewelry,356581023
1283,"The quiet before the storm ⛈ 
•
•
•
•
•
•
•
•
•
#thequietbeforethestorm #newengland… https://t.co/ptyIoT5tmK",971530015664951296,,Boston,,2018-03-07 23:36:20,agentstiles,2873196635
1284,MBTA Advises Commuters To Allow Extra Time https://t.co/tF5fSJ0yBS https://t.co/sPGNDqXWse,971529795761790976,,Boston,,2018-03-07 23:35:28,TheBull1017,2565327282
1286,"@katedtweets I am in full-on scoffing mode at the weakness of this storm, so I am!  Supposedly the worst is happening overnight anyway...",971528932452380673,,Somerville,,2018-03-07 23:32:02,foxeared,223613505
1287,"The calm before the storm ⛈ ☔️ 
•
•
•
•
•
•
•
•
#bostoncommon #bostoncommons #bostoncommonpark… https://t.co/20wse48tkE",971528627929022465,,Boston,,2018-03-07 23:30:49,agentstiles,2873196635
1288,What storm?,971528564578357249,,Boston,,2018-03-07 23:30:34,HowRood,171375181
1289,I hate that I'm in the middle of a storm cause I definitely want wingstop,971528547247509505,,Boston,,2018-03-07 23:30:30,IRodC,53988558
1290,How bad is this #noreaster #bombgenesis #thundersnow storm? The snow's gonna be wicked heavy in @mattynickwaaf's… https://t.co/Jj0CplCz66,971528503165407232,,Boston,,2018-03-07 23:30:19,waaf,17789365
1291,“passengeeeeeeeeeeeeeeeeeeeeeee—(u can imagine)” –a little sunshine on the eve of a nasty storm,971528295354372103,,Boston,,2018-03-07 23:29:30,hannahjeez,529681153
1292,MBTA Advises Commuters To Allow Extra Time https://t.co/6WctCFAoQa,971528209069170688,,Boston,,2018-03-07 23:29:09,bostonevolution,1017877152
1293,Anyway 😂 i need a storm buddy,971527485417558016,,Boston,,2018-03-07 23:26:17,JunDawg_,75132193
1294,@MikeDennawho shout out to #Milton DPW and the hard work they do for our town.  The terrible storm and tree damage… https://t.co/TpFuNwgsdS,971527430098882561,,Boston,,2018-03-07 23:26:04,Slapshot08,25988407
1297,This Tampa weather right now is so nice 😎 can’t wait to get back to the snow storm awaiting me in Boston tomorrow!!,971526683273650177,,Boston,,2018-03-07 23:23:06,DarinGooden,2160798461
1298,MBTA Advises Commuters To Allow Extra Time https://t.co/SRamCQrLID https://t.co/RUT85ZFOB4,971526583147204610,,Boston,,2018-03-07 23:22:42,JAMN945,19669694
1299,"And with that laughing out burst, the pain game is back. Fuck. Only going to get worse with the effing storm. #CRPS #Chronicpain",971526297464819717,,Boston,,2018-03-07 23:21:34,midnightdemon2,14740619
1300,MBTA Advises Commuters To Allow Extra Time https://t.co/mEkzxeQaFk https://t.co/UMr6OkOVgG,971526017545375744,,Boston,,2018-03-07 23:20:27,wzlx,19079788
1301,"So far this whole ""storm"" is just a lot of rain. I'm not disappointed, but... I guess I'm kind of disappointed?",971525988705284096,,Boston,,2018-03-07 23:20:20,Fretshark,1120885376
1303,RT @KeolisBoston: While clean up from Winter Storm Riley continues @MBTA_CR teams are preparing for Wednesday's snowfall by refilling suppl…,971525740381470721,,NY,,2018-03-07 23:19:21,plane_train_guy,3312754588
1304,Road conditions are deteriorating in many areas as the nor'easter takes hold of the region. Track the storm here:… https://t.co/PGZZJljixH,971525549687422976,,Boston,,2018-03-07 23:18:35,7News,16558796
1306,STORM FORCE COVERAGE: 7News has you covered with a check on the latest forecast and conditions across the state as… https://t.co/CbSQgWifi3,971524711288135685,,Boston,,2018-03-07 23:15:15,Boston_CP,70291924
1307,I totally missed that the bonus prequel episode to Life Is Strange: Before the Storm came out on Monday! https://t.co/iYmRhMaBOV,971524688592736256,,Boston,,2018-03-07 23:15:10,gamebits,10776942
1311,Homemade pancakes for dinner during a raw storm is heaven. @VeroTrueSocial https://t.co/k5yuQKyIc1,971523368674643968,,Boston,,2018-03-07 23:09:55,wildmindwriting,956343881251074049
1312,"@tungro MY STORM SHALL WREAK HAVOC IN MY NAME!!!

Have a safe flight! 💜",971523337011826688,,Boston,,2018-03-07 23:09:48,BOSTrophyWife,788029031010725892
1313,"This week's cask is Float Like A Butterfly! This is a strong oak aged lager, conditioned on maple syrup. Drink away… https://t.co/fH02VrLwj6",971523314454794245,,Cambridge,,2018-03-07 23:09:42,CamBrewingCo,53116474
1314,"Tonight’s specials are definitely worth braving the storm for - Radiator Pasta with Razor Clams, Tomato Brodo, Roas… https://t.co/7NwzlZhn4Q",971523046325571584,,Boston,,2018-03-07 23:08:38,OstraBoston,1676482562
1315,"@TopGoon218 @BostonTweet @7News @MattNBCBoston @growingwisdom Live look at me vs the failing mainstream  ""weather m… https://t.co/iHta1Fcqfi",971522976322596869,,Boston,,2018-03-07 23:08:22,danieljlavoie,770112175
1322,@Dean_Rage @petedoom @jreineron7 @vicdibitetto Bomb Cyclone isn't a storm classification but a meteorological super… https://t.co/0U53if0x1n,971522399400275968,,Boston,,2018-03-07 23:06:04,DeanHantzis,23100283
1326,Got in a cold rainy run before Winter Storm Quinn officially smashed the northeast. This is the gear I wear for... https://t.co/JPTEThmx86,971522012286894080,,Boston,,2018-03-07 23:04:32,jonathanronzio,143342537
1328,STORM FORCE COVERAGE: #7News has you covered with a check on the latest forecast and conditions across the state as… https://t.co/TzxyeGOnMO,971521771622031362,,Boston,,2018-03-07 23:03:35,7News,16558796
1330,"Made myself a double cocktail, ordered sushi, and have a pint of ice cream in the fridge. Ready to ride out this storm!  #living",971521522773962752,,Boston,,2018-03-07 23:02:35,K_Merriken,112321590
1331,I highly recommend following @scottzolak’s storm coverage #MAsnow,971521214463266816,,Boston,,2018-03-07 23:01:22,DicDonohue,2168707118
1333,"welp i gotta work tomorrow, fuck this fake ass “snow storm”",971520791857827841,,Boston,,2018-03-07 22:59:41,stephcakes,17959809
1334,RT @inarliswetrust: How about y'all just wash your ass https://t.co/hAFLXxz90o,971520686941405184,,"Other, not MA or NY",,2018-03-07 22:59:16,Briana_storm,627619631
1338,@WCVB the storm displaced all of these turkeys!!!! look at them in my neighbors trees!!!!,971519751016067078,,Boston,,2018-03-07 22:55:33,jenniferywood,785937320369278976
1339,"There is NO School tomorrow, Thursday March 8th due to the impending snow storm. Be safe and warm! #ebccs #snowday",971519503904460800,,Boston,,2018-03-07 22:54:34,EBCCSNews,2575741964
1340,"RT @boston25: What a TOUGH stretch.

A look at the flooded scene in #Marshfield RIGHT NOW as another winter storm moves in.

Watch for the…",971519229857067008,,"Other, not MA or NY",,2018-03-07 22:53:29,JonjonUzumaki2,2862776861
1343,@growingwisdom It seems like every meteorologist has a different amount for this storm and I agree with you Dave we… https://t.co/aOczIzuccD,971518869247614981,,Boston,,2018-03-07 22:52:03,sflouis,306490322
1347,"#Boston is expecting 4 to 8 inches of heavy, wet snow, with most snow accumulating after 8pm tonight &amp; ending aroun… https://t.co/ExaXCmgD5f",971518599385894912,,Boston,,2018-03-07 22:50:58,CityOfBoston,124455872
1348,Watching  a Perfect Storm just because,971518569807794176,,Boston,,2018-03-07 22:50:51,Wasabiboys,449206065
1349,This “snow storm “ is just like when they try to make ice cream on chopped,971518560668352513,,"Other, not MA or NY",,2018-03-07 22:50:49,smelen96,466054875
1351,Got home just in time bc now the storm is really going full force. My house is shaking from the wind. 😧,971518470142734336,,Boston,,2018-03-07 22:50:27,DryBertini,2423038527
1353,@AChaunyan still waiting for this putative storm to start here in Boston,971517905853657090,,NY,,2018-03-07 22:48:13,Myles_Lobdell,713436397
1355,@Na0sGlass I am sorry but I am in middle of another nor’easter right now! So complaining about upcoming storm doesn… https://t.co/671DWGvnIc,971517804489920512,,Boston,,2018-03-07 22:47:49,Angelab0424,2774882008
1357,Tonight's Labor Working Group meeting has been postponed due to the storm. It's been rescheduled for next Wednesday… https://t.co/nJ0cDbBouT,971517366575169536,,Boston,,2018-03-07 22:46:04,Boston_DSA,790206692055195649
1358,"another storm, another migraine https://t.co/WhwoslORZz",971517307678789633,,Boston,,2018-03-07 22:45:50,midnightdemon2,14740619
1359,@NsfwWx @NWSAlbany Do you think this storm is moving slower than originally anticipated?,971517238036529155,,Boston,,2018-03-07 22:45:34,Verdeaux,18644050
1360,@1ManBandTeam Yeah this thing is gonna be a big storm. You be safe my friend,971517164967653377,,Boston,,2018-03-07 22:45:16,BostonWWESC,955558744150151169
1361,#Boston #Storm @IrmaRaste https://t.co/8VHsH1s3J0,971517079580012546,,Boston,,2018-03-07 22:44:56,evankirstel,35203319
1362,@scottzolak Channel 10 keeps hyping their “early warning weather alert.” It’s always an early warning when the storm never actually happens!,971517043664138240,,Boston,,2018-03-07 22:44:47,colinsteele,68832413
1364,you can all thank me for successfully shaming this storm into the monster it will now become in the boston area. https://t.co/9grJl2PTWN,971516638330793984,,Boston,,2018-03-07 22:43:11,_thegoodTK,27712892
1365,@roseofbattle @ConEdison dude... wtf... yeah we're supposed to get the storm too but it shouldn't be too bad here.… https://t.co/kwNamSngvq,971516436379328512,,Somerville,,2018-03-07 22:42:22,mildmayfoxe,328209144
1366,RT @tabatha_dgaf: What happened to this snow storm we're supposed to be getting?,971516210130096128,,"Other, not MA or NY",,2018-03-07 22:41:29,kLaniiii,241734943
1370,Winter storm Quinn is going to bury us. https://t.co/IAU5yTeQvO,971515443935629312,,Boston,,2018-03-07 22:38:26,Yechristian,22443779
1371,@scottzolak @marshallhook killed it last year in the Storm Ranger.,971515404630855681,,Somerville,,2018-03-07 22:38:17,sarim0t0,196271860
1372,"Boston Public Schools Closed For Thursday March 7, 2018 https://t.co/23Rxx57K1N",971515254369869824,,Boston,,2018-03-07 22:37:41,bostonevolution,1017877152
1375,@Photo2ography Stormy Daniels kind of storm I tell ya!,971514766949744641,,Boston,,2018-03-07 22:35:44,RCham220,80928748
1377,People of Boston! How did last week’s nor’easter not teach you that carrying umbrellas in this type of storm will d… https://t.co/AwTTtLyd6g,971514679506989056,,"Other, not MA or NY",,2018-03-07 22:35:24,yennabenna,97623238
1379,Winter Storm Quinn pairs perfectly with a cup of Dunkin' Dark Roast! Make a pit stop at your local DD on your way h… https://t.co/1gsYVoKQRH,971514583369355265,,Boston,,2018-03-07 22:35:01,DunkinBoston,131227398
1382,@NeilKavanaugh @MattNBCBoston Nope. Storm goes until 7am. Just getting started...,971514042350268416,,Boston,,2018-03-07 22:32:52,PeteNBCBoston,28098358
1388,Track the storm with our interactive radar here --&gt; https://t.co/AIp2cp270K https://t.co/raFM9t93Xj,971513340869607425,,Boston,,2018-03-07 22:30:04,NBC10Boston,4746090250
1391,Snow storm = Skype rehearsal from home. 👌🏼 🎭,971513079660990464,,Boston,,2018-03-07 22:29:02,koconnor23,112208342
1394,Lovin' This Loop! The Storm Is Cranking So Expect Rapidly Deteriorating Road Conditions This Evening! #wbz https://t.co/HgDQyeJAKn,971512884143558656,,Boston,,2018-03-07 22:28:16,BarryWBZ,47979270
1398,JUST IN: Worcester Public Schools will be closed on Thursday. https://t.co/CpgRCTxBtP https://t.co/a4zDTrjmUa,971512681520926720,,Boston,,2018-03-07 22:27:27,7News,16558796
1399,Boston Public Schools will be closed Thursday due to storm. https://t.co/rUg8o121Xk,971512381749825537,,Boston,,2018-03-07 22:26:16,Boston_CP,70291924
1401,"Did you know?

We went all the way to Montreal last week to bring you back this snow storm. 
And… https://t.co/8ye7tm7TZM",971512121770070016,,Somerville,,2018-03-07 22:25:14,julietunionsq,3249009617
1403,Waiting for another snow storm but all we have tonight in Boston is rain. So far.  Meanwhile there is salmon for su… https://t.co/Ag0kzkkzSU,971511665580761088,,Boston,,2018-03-07 22:23:25,SallyPVargas,84394810
1404,... another storm,971511644189876224,,Boston,,2018-03-07 22:23:20,HollyHotwater,2547273949
